CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST-13447,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,Electronic check,Yes,110.31,1434.89,Yes
CUST-11985,Female,0,No,No,53,Yes,Fiber optic,One year,Mailed check,Yes,97.59,5169.75,No
CUST-11990,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Mailed check,No,76.2,1384.36,Yes
CUST-12409,Female,0,Yes,Yes,11,Yes,Fiber optic,One year,Electronic check,Yes,102.96,1121.77,Yes
CUST-14036,Female,0,No,No,12,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,80.14,980.99,Yes
CUST-11895,Male,1,Yes,No,14,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,106.53,1488.93,No
CUST-12516,Male,0,Yes,No,27,Yes,Fiber optic,One year,Electronic check,Yes,61.73,1690.49,No
CUST-13803,Female,0,Yes,No,27,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,90.91,2448.41,Yes
CUST-13817,Female,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Mailed check,No,85.63,2335.96,No
CUST-14473,Female,0,No,No,31,Yes,Fiber optic,Month-to-month,Mailed check,No,120.0,3731.82,Yes
CUST-13194,Female,0,No,Yes,43,Yes,DSL,One year,Electronic check,No,50.18,2146.82,No
CUST-11982,Female,0,No,Yes,70,Yes,DSL,Month-to-month,Electronic check,Yes,74.9,5224.76,Yes
CUST-12853,Female,0,No,No,11,Yes,Fiber optic,One year,Mailed check,No,88.69,946.88,Yes
CUST-12803,Female,1,No,No,6,Yes,DSL,Month-to-month,Electronic check,Yes,58.37,365.92,Yes
CUST-13679,Male,0,Yes,Yes,45,Yes,No,Month-to-month,Electronic check,No,33.29,1471.47,Yes
CUST-12379,Female,0,No,Yes,65,Yes,DSL,Two year,Electronic check,No,52.66,3441.34,No
CUST-14784,Male,0,Yes,No,71,Yes,DSL,Month-to-month,Credit card (automatic),No,41.5,2940.63,Yes
CUST-11263,Male,0,No,No,2,Yes,DSL,Month-to-month,Mailed check,No,62.2,163.13,Yes
CUST-14002,Male,0,No,No,14,Yes,No,Two year,Mailed check,Yes,20.01,303.9,No
CUST-13275,Female,0,Yes,No,22,Yes,DSL,Two year,Bank transfer (automatic),Yes,37.86,861.31,No
CUST-14846,Male,0,Yes,No,49,Yes,Fiber optic,One year,Electronic check,Yes,91.77,4508.24,No
CUST-11561,Female,0,No,No,60,Yes,DSL,One year,Mailed check,Yes,42.5,2549.32,No
CUST-14708,Female,0,Yes,No,13,Yes,DSL,Month-to-month,Electronic check,No,55.08,685.06,No
CUST-10420,Female,0,No,No,43,Yes,DSL,Two year,Electronic check,Yes,78.83,3380.83,No
CUST-10761,Female,0,Yes,No,72,No,Fiber optic,Month-to-month,Credit card (automatic),No,97.17,7004.56,Yes
CUST-13003,Female,0,Yes,No,21,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,55.34,1168.31,Yes
CUST-11586,Male,0,Yes,No,41,Yes,DSL,One year,Mailed check,No,55.08,2250.54,No
CUST-12218,Female,0,Yes,Yes,54,Yes,No,Month-to-month,Mailed check,No,20.87,1140.57,Yes
CUST-13688,Female,0,Yes,No,39,Yes,Fiber optic,One year,Mailed check,No,81.46,3196.33,No
CUST-10340,Male,0,No,No,18,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,55.85,1007.93,Yes
CUST-14806,Male,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,84.47,1799.18,Yes
CUST-11739,Male,0,No,Yes,45,Yes,DSL,Month-to-month,Electronic check,No,56.2,2540.53,Yes
CUST-12567,Female,0,No,No,20,Yes,Fiber optic,Two year,Mailed check,Yes,94.21,1913.23,Yes
CUST-10884,Female,0,Yes,No,0,Yes,Fiber optic,Month-to-month,Mailed check,Yes,93.95,21.36,Yes
CUST-13933,Female,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,Yes,89.72,4525.04,Yes
CUST-13340,Male,0,No,No,63,Yes,No,Month-to-month,Credit card (automatic),No,18.0,1142.09,No
CUST-12069,Male,1,No,No,16,Yes,DSL,Two year,Bank transfer (automatic),Yes,38.69,620.31,Yes
CUST-10392,Female,0,No,Yes,10,Yes,No,One year,Mailed check,Yes,19.03,150.13,Yes
CUST-11493,Female,0,Yes,No,24,Yes,DSL,Month-to-month,Mailed check,No,61.9,1497.85,No
CUST-14982,Male,0,Yes,No,48,Yes,DSL,Month-to-month,Electronic check,Yes,65.11,3089.87,No
CUST-13692,Male,0,Yes,No,53,Yes,No,Two year,Electronic check,No,23.76,1246.23,No
CUST-14348,Female,0,Yes,No,13,No,No,Two year,Electronic check,Yes,22.58,312.62,No
CUST-10098,Female,0,No,No,44,No,DSL,Month-to-month,Bank transfer (automatic),Yes,67.44,2968.8,No
CUST-10890,Male,0,No,Yes,32,Yes,Fiber optic,Month-to-month,Electronic check,Yes,75.74,2410.03,No
CUST-12040,Male,0,Yes,No,52,Yes,No,Two year,Credit card (automatic),Yes,20.93,1105.11,No
CUST-11039,Male,0,No,No,57,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,86.07,4909.86,Yes
CUST-14994,Male,1,Yes,Yes,59,Yes,Fiber optic,Two year,Electronic check,Yes,73.36,4293.0,Yes
CUST-14661,Male,0,No,No,59,Yes,DSL,Two year,Bank transfer (automatic),Yes,57.63,3409.83,No
CUST-13750,Male,0,No,No,42,Yes,DSL,Two year,Electronic check,Yes,41.28,1725.15,No
CUST-13145,Female,0,Yes,No,53,Yes,Fiber optic,Two year,Electronic check,Yes,92.44,4878.7,No
CUST-11062,Male,0,No,No,14,Yes,Fiber optic,One year,Mailed check,No,93.94,1292.63,No
CUST-11483,Male,0,No,Yes,13,No,DSL,Month-to-month,Credit card (automatic),Yes,52.69,704.08,No
CUST-12417,Female,0,Yes,No,69,Yes,No,Month-to-month,Electronic check,Yes,25.26,1754.75,No
CUST-12600,Female,0,No,No,29,Yes,DSL,One year,Credit card (automatic),No,31.35,887.83,No
CUST-12455,Male,0,Yes,No,9,Yes,Fiber optic,Two year,Mailed check,Yes,69.83,629.11,No
CUST-10670,Male,0,No,No,19,No,Fiber optic,Two year,Electronic check,Yes,77.45,1479.92,Yes
CUST-10713,Female,0,No,No,65,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,55.14,3587.82,Yes
CUST-11365,Female,0,No,No,62,No,No,One year,Credit card (automatic),No,18.0,1149.64,No
CUST-11598,Female,0,No,No,22,Yes,DSL,Month-to-month,Credit card (automatic),No,55.56,1222.04,Yes
CUST-11104,Female,0,Yes,Yes,20,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,95.37,1892.39,No
CUST-10416,Male,0,No,No,6,Yes,Fiber optic,Month-to-month,Electronic check,Yes,68.55,414.44,Yes
CUST-11444,Male,0,Yes,Yes,55,Yes,No,Month-to-month,Electronic check,Yes,29.15,1588.72,Yes
CUST-14394,Female,0,Yes,No,37,Yes,No,One year,Bank transfer (automatic),Yes,22.69,875.01,No
CUST-12817,Male,1,Yes,Yes,19,Yes,DSL,Two year,Electronic check,No,50.05,934.81,No
CUST-13351,Female,1,Yes,No,57,Yes,No,Month-to-month,Mailed check,Yes,18.0,1011.76,No
CUST-12831,Female,0,No,No,44,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,44.91,1969.09,No
CUST-14226,Male,0,Yes,Yes,2,Yes,Fiber optic,One year,Credit card (automatic),Yes,56.42,91.91,Yes
CUST-12761,Male,0,No,No,18,Yes,Fiber optic,Two year,Electronic check,Yes,49.24,872.94,No
CUST-12272,Male,0,Yes,No,30,Yes,DSL,Month-to-month,Mailed check,No,52.95,1582.24,No
CUST-14599,Male,1,No,Yes,6,Yes,No,Month-to-month,Mailed check,No,26.35,159.13,No
CUST-12631,Male,0,Yes,No,59,Yes,Fiber optic,One year,Mailed check,No,111.7,6625.69,No
CUST-11706,Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,83.42,2188.17,No
CUST-14424,Female,0,Yes,No,36,Yes,Fiber optic,Month-to-month,Electronic check,Yes,108.71,3881.65,No
CUST-12621,Male,1,Yes,Yes,15,Yes,DSL,Month-to-month,Electronic check,Yes,54.44,759.49,Yes
CUST-14527,Female,1,No,No,23,No,Fiber optic,Two year,Bank transfer (automatic),Yes,61.49,1398.05,No
CUST-10572,Male,0,No,Yes,58,Yes,DSL,Month-to-month,Electronic check,No,57.12,3302.41,No
CUST-12129,Female,0,Yes,Yes,7,Yes,Fiber optic,One year,Bank transfer (automatic),No,64.15,450.15,No
CUST-10734,Female,0,Yes,No,61,Yes,DSL,Month-to-month,Mailed check,No,49.69,3038.82,No
CUST-13870,Female,0,No,No,3,Yes,DSL,Month-to-month,Electronic check,Yes,56.49,208.07,Yes
CUST-11701,Female,0,Yes,No,13,Yes,Fiber optic,Month-to-month,Mailed check,Yes,72.01,977.0,No
CUST-14253,Female,0,Yes,No,67,Yes,No,One year,Bank transfer (automatic),No,19.76,1303.52,No
CUST-12172,Male,0,Yes,Yes,18,Yes,Fiber optic,One year,Electronic check,Yes,77.27,1413.68,No
CUST-13882,Male,0,No,No,45,Yes,No,Two year,Mailed check,No,38.59,1748.2,No
CUST-14133,Female,0,No,Yes,66,Yes,Fiber optic,One year,Mailed check,Yes,52.25,3451.35,Yes
CUST-10400,Female,0,No,No,35,Yes,Fiber optic,One year,Mailed check,No,68.9,2422.04,No
CUST-12443,Female,0,No,No,42,No,DSL,Two year,Mailed check,Yes,58.25,2441.06,No
CUST-14622,Male,0,No,Yes,39,Yes,Fiber optic,One year,Electronic check,No,79.72,3132.78,Yes
CUST-10398,Female,0,Yes,No,70,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,84.17,5862.74,Yes
CUST-14154,Male,0,No,No,53,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,62.7,3282.69,No
CUST-14024,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Mailed check,Yes,91.96,3502.19,No
CUST-14239,Male,1,Yes,No,57,Yes,DSL,Month-to-month,Credit card (automatic),Yes,58.66,3332.26,Yes
CUST-12745,Female,0,No,Yes,64,Yes,DSL,Month-to-month,Credit card (automatic),No,60.8,3902.63,No
CUST-10993,Female,1,No,No,6,No,Fiber optic,Month-to-month,Credit card (automatic),Yes,104.17,606.9,Yes
CUST-12840,Male,0,Yes,No,3,Yes,DSL,Month-to-month,Mailed check,No,53.95,151.79,Yes
CUST-10814,Female,0,Yes,No,21,Yes,Fiber optic,Two year,Electronic check,Yes,56.13,1183.22,No
CUST-10019,Male,0,Yes,No,29,Yes,DSL,Two year,Electronic check,No,60.68,1782.2,No
CUST-12118,Male,0,No,No,40,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,104.79,4154.65,No
CUST-11447,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,86.5,621.17,No
CUST-10891,Male,1,Yes,No,66,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,111.16,7310.43,Yes
CUST-10648,Female,0,Yes,No,63,No,DSL,Two year,Electronic check,Yes,55.3,3441.67,No
CUST-13499,Female,0,No,No,21,Yes,DSL,Month-to-month,Bank transfer (automatic),No,55.96,1186.21,No
CUST-13839,Female,0,Yes,No,45,Yes,DSL,Month-to-month,Credit card (automatic),Yes,59.95,2697.94,No
CUST-11610,Male,0,No,No,55,Yes,DSL,Two year,Electronic check,Yes,59.19,3271.34,No
CUST-11035,Female,0,Yes,Yes,11,Yes,Fiber optic,Two year,Credit card (automatic),No,101.38,1103.81,No
CUST-12373,Female,0,Yes,No,71,Yes,DSL,Month-to-month,Credit card (automatic),Yes,51.44,3640.23,No
CUST-10219,Male,0,No,Yes,11,Yes,No,Two year,Credit card (automatic),No,29.99,349.15,No
CUST-13763,Female,1,Yes,No,21,Yes,No,One year,Credit card (automatic),Yes,38.61,800.25,No
CUST-10280,Female,0,Yes,No,27,No,DSL,Month-to-month,Credit card (automatic),No,76.77,2048.39,No
CUST-12120,Female,1,Yes,No,59,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,69.2,4098.85,No
CUST-10133,Male,0,No,No,66,Yes,DSL,One year,Bank transfer (automatic),Yes,65.87,4361.37,No
CUST-14167,Female,0,No,No,71,No,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,81.22,5737.9,Yes
CUST-13046,Female,0,No,No,32,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,55.81,1829.28,Yes
CUST-14767,Male,0,Yes,No,3,Yes,Fiber optic,One year,Mailed check,Yes,76.15,242.05,No
CUST-12004,Female,0,Yes,Yes,48,Yes,Fiber optic,One year,Credit card (automatic),No,71.58,3440.55,No
CUST-11335,Female,0,Yes,No,70,No,DSL,Month-to-month,Bank transfer (automatic),No,46.73,3267.35,No
CUST-11644,Male,1,No,No,62,Yes,Fiber optic,Month-to-month,Electronic check,Yes,80.84,5010.86,No
CUST-14130,Male,0,No,Yes,57,Yes,Fiber optic,Month-to-month,Mailed check,No,91.87,5205.98,Yes
CUST-13636,Male,0,Yes,No,30,Yes,Fiber optic,One year,Mailed check,No,81.07,2466.16,No
CUST-12451,Female,0,No,Yes,28,Yes,No,Two year,Mailed check,Yes,35.14,1000.62,No
CUST-11557,Male,0,Yes,No,42,Yes,Fiber optic,One year,Bank transfer (automatic),No,107.7,4526.19,No
CUST-10000,Male,0,No,No,16,Yes,DSL,Month-to-month,Mailed check,No,38.64,568.83,Yes
CUST-11179,Male,0,Yes,No,59,Yes,DSL,One year,Credit card (automatic),No,68.2,4071.13,No
CUST-13076,Female,0,No,No,31,Yes,No,Month-to-month,Electronic check,No,33.39,1043.84,No
CUST-14196,Male,0,Yes,No,21,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,87.67,1867.43,No
CUST-10600,Male,0,No,Yes,43,Yes,Fiber optic,Month-to-month,Mailed check,No,90.15,3862.68,Yes
CUST-10701,Female,0,Yes,No,17,Yes,No,One year,Bank transfer (automatic),No,21.96,391.24,No
CUST-14540,Female,0,No,No,56,Yes,No,Two year,Mailed check,No,22.86,1258.85,No
CUST-14053,Male,0,No,No,16,Yes,Fiber optic,Month-to-month,Mailed check,Yes,99.82,1559.46,Yes
CUST-13466,Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,101.25,740.04,Yes
CUST-11831,Male,0,No,Yes,8,No,Fiber optic,One year,Mailed check,No,90.39,664.71,No
CUST-12466,Female,1,No,No,16,Yes,Fiber optic,Month-to-month,Mailed check,Yes,84.28,1347.12,No
CUST-12718,Male,0,No,Yes,15,Yes,No,Two year,Credit card (automatic),No,33.11,488.51,No
CUST-14356,Female,0,No,No,13,Yes,No,Month-to-month,Bank transfer (automatic),No,20.26,236.01,Yes
CUST-13522,Female,1,No,Yes,8,No,DSL,Month-to-month,Bank transfer (automatic),No,55.84,452.55,No
CUST-10854,Male,0,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,72.75,800.01,Yes
CUST-10487,Female,0,Yes,Yes,0,Yes,Fiber optic,Two year,Electronic check,No,74.04,38.38,Yes
CUST-14382,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,98.94,3965.26,Yes
CUST-11406,Female,0,No,No,43,Yes,No,Month-to-month,Mailed check,Yes,25.64,1118.09,Yes
CUST-12708,Female,1,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,93.75,935.96,Yes
CUST-12345,Female,0,Yes,No,55,Yes,No,Month-to-month,Electronic check,Yes,38.31,2111.94,No
CUST-14955,Male,1,Yes,No,43,Yes,Fiber optic,Month-to-month,Electronic check,Yes,79.0,3391.04,No
CUST-11236,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Electronic check,No,73.98,4446.72,Yes
CUST-12492,Female,0,Yes,Yes,68,No,No,Month-to-month,Credit card (automatic),No,39.66,2722.55,Yes
CUST-12661,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,Electronic check,Yes,84.04,5183.57,Yes
CUST-14802,Male,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,100.66,2116.65,Yes
CUST-13674,Male,0,No,No,14,No,Fiber optic,Month-to-month,Credit card (automatic),Yes,79.47,1138.83,Yes
CUST-12057,Male,0,No,No,57,Yes,Fiber optic,Month-to-month,Mailed check,No,64.23,3652.32,No
CUST-10413,Male,1,Yes,Yes,60,Yes,DSL,Month-to-month,Mailed check,Yes,60.62,3634.5,Yes
CUST-14574,Male,0,Yes,No,62,Yes,DSL,One year,Electronic check,No,49.75,3076.3,No
CUST-11514,Female,0,Yes,Yes,12,Yes,No,Month-to-month,Bank transfer (automatic),Yes,28.79,343.2,No
CUST-11343,Male,0,No,Yes,29,No,DSL,Month-to-month,Mailed check,Yes,66.24,1912.75,No
CUST-13430,Male,0,No,Yes,59,No,Fiber optic,Two year,Electronic check,No,97.39,5769.03,Yes
CUST-11082,Male,0,No,Yes,57,Yes,DSL,Month-to-month,Mailed check,No,59.01,3330.32,Yes
CUST-11858,Male,0,No,No,49,Yes,No,One year,Electronic check,No,20.03,982.43,No
CUST-13792,Male,1,No,No,46,No,No,Month-to-month,Credit card (automatic),No,24.04,1068.29,Yes
CUST-14972,Female,1,Yes,No,14,Yes,DSL,Month-to-month,Credit card (automatic),Yes,49.89,720.83,No
CUST-10036,Female,0,No,No,59,Yes,Fiber optic,Month-to-month,Electronic check,Yes,71.1,4219.28,Yes
CUST-13345,Female,0,No,No,35,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,53.81,1866.04,Yes
CUST-10589,Male,0,No,No,19,Yes,Fiber optic,Two year,Mailed check,Yes,91.17,1745.94,No
CUST-13681,Female,0,No,No,9,Yes,No,Month-to-month,Mailed check,Yes,24.41,267.47,Yes
CUST-11555,Male,0,No,No,17,No,Fiber optic,Month-to-month,Credit card (automatic),Yes,108.86,1832.3,Yes
CUST-12387,Female,0,No,Yes,55,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,87.31,4802.05,No
CUST-10658,Female,0,Yes,No,52,No,DSL,Month-to-month,Electronic check,Yes,42.19,2200.59,No
CUST-13926,Male,1,Yes,Yes,23,Yes,Fiber optic,One year,Bank transfer (automatic),No,59.98,1360.82,No
CUST-10020,Female,0,Yes,Yes,49,Yes,DSL,Month-to-month,Bank transfer (automatic),No,55.46,2738.17,No
CUST-14779,Female,0,Yes,Yes,24,Yes,DSL,Month-to-month,Bank transfer (automatic),No,51.22,1235.06,No
CUST-14175,Male,1,Yes,No,51,Yes,No,Month-to-month,Mailed check,Yes,29.13,1476.41,No
CUST-14220,Male,0,Yes,No,13,Yes,Fiber optic,Two year,Mailed check,No,66.45,850.34,Yes
CUST-11524,Male,0,No,No,14,Yes,Fiber optic,One year,Mailed check,No,57.19,817.6,No
CUST-10540,Male,0,No,No,31,Yes,DSL,Month-to-month,Electronic check,Yes,46.45,1434.08,No
CUST-11997,Male,0,Yes,No,33,Yes,No,One year,Mailed check,Yes,18.0,586.55,No
CUST-13844,Female,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,106.55,6799.38,Yes
CUST-11989,Male,0,Yes,No,2,Yes,DSL,Month-to-month,Credit card (automatic),Yes,53.11,118.3,No
CUST-11272,Male,0,No,No,45,Yes,DSL,Month-to-month,Bank transfer (automatic),No,55.83,2514.46,No
CUST-13834,Male,0,Yes,No,64,Yes,DSL,Month-to-month,Electronic check,No,55.71,3563.49,No
CUST-10580,Female,0,Yes,Yes,69,Yes,DSL,One year,Electronic check,No,56.33,3908.63,No
CUST-12310,Female,0,Yes,Yes,2,No,DSL,One year,Mailed check,Yes,43.44,91.21,Yes
CUST-14278,Male,1,No,No,58,No,DSL,Two year,Mailed check,Yes,37.03,2163.84,No
CUST-14854,Female,0,No,Yes,0,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,81.39,0.0,Yes
CUST-10479,Female,1,No,No,0,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,109.53,0.0,Yes
CUST-14999,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Mailed check,No,114.01,1970.03,No
CUST-13205,Female,0,No,No,15,Yes,Fiber optic,One year,Mailed check,No,69.92,1056.34,No
CUST-10063,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,Electronic check,Yes,76.28,1904.25,Yes
CUST-13780,Female,0,Yes,Yes,49,No,Fiber optic,Month-to-month,Credit card (automatic),No,98.64,4819.52,No
CUST-14070,Male,0,Yes,No,58,Yes,DSL,Two year,Mailed check,No,64.46,3741.25,No
CUST-13231,Female,0,No,No,60,Yes,Fiber optic,Two year,Credit card (automatic),No,91.3,5474.74,No
CUST-12877,Female,0,No,No,46,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,87.52,4022.2,Yes
CUST-11121,Male,0,Yes,Yes,12,No,Fiber optic,Month-to-month,Electronic check,Yes,105.45,1262.72,Yes
CUST-10259,Male,0,Yes,No,52,Yes,Fiber optic,One year,Mailed check,Yes,76.78,3995.44,No
CUST-10705,Male,0,Yes,No,62,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,85.66,5322.82,No
CUST-12799,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,Mailed check,No,68.74,2600.52,Yes
CUST-10439,Male,0,Yes,Yes,27,Yes,No,Month-to-month,Electronic check,Yes,34.07,932.11,No
CUST-11940,Male,1,Yes,No,9,Yes,Fiber optic,Month-to-month,Mailed check,Yes,78.09,720.01,No
CUST-12208,Female,0,Yes,Yes,32,Yes,No,Two year,Credit card (automatic),Yes,21.46,689.23,No
CUST-13717,Female,0,No,No,14,Yes,Fiber optic,One year,Electronic check,Yes,85.75,1212.13,No
CUST-10924,Male,0,Yes,No,28,Yes,Fiber optic,One year,Mailed check,Yes,90.47,2499.94,Yes
CUST-14791,Male,0,Yes,No,7,Yes,Fiber optic,One year,Mailed check,Yes,93.37,655.2,Yes
CUST-12786,Female,1,Yes,No,45,Yes,Fiber optic,One year,Mailed check,No,93.56,4225.48,Yes
CUST-13251,Male,0,No,No,71,Yes,Fiber optic,Two year,Credit card (automatic),No,76.52,5415.47,No
CUST-11134,Male,0,Yes,No,28,Yes,No,Month-to-month,Electronic check,Yes,18.0,512.64,No
CUST-11108,Female,1,No,Yes,1,No,Fiber optic,One year,Credit card (automatic),Yes,86.69,66.73,No
CUST-14290,Male,0,No,No,46,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,67.95,3107.56,No
CUST-11757,Male,0,Yes,No,14,Yes,Fiber optic,One year,Electronic check,No,89.0,1241.2,Yes
CUST-12792,Male,0,Yes,No,34,Yes,DSL,Month-to-month,Mailed check,Yes,84.61,2895.92,No
CUST-11580,Female,0,Yes,Yes,64,No,DSL,Month-to-month,Electronic check,No,75.39,4788.68,No
CUST-10587,Male,0,No,No,56,Yes,DSL,Two year,Mailed check,Yes,63.7,3579.47,No
CUST-10768,Female,0,No,No,53,Yes,Fiber optic,Two year,Electronic check,Yes,84.14,4452.94,Yes
CUST-13240,Female,1,Yes,No,30,No,Fiber optic,One year,Mailed check,Yes,78.74,2324.11,Yes
CUST-11085,Male,0,Yes,Yes,52,Yes,No,Month-to-month,Mailed check,No,18.0,964.38,Yes
CUST-14373,Male,0,No,No,33,Yes,No,One year,Electronic check,Yes,18.0,577.73,No
CUST-13099,Male,0,Yes,Yes,22,Yes,DSL,Month-to-month,Mailed check,Yes,72.36,1639.54,No
CUST-11961,Male,0,Yes,No,57,Yes,Fiber optic,Two year,Bank transfer (automatic),No,87.28,4999.92,No
CUST-14418,Male,0,Yes,No,28,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,66.82,1900.93,Yes
CUST-13734,Female,0,Yes,No,56,Yes,DSL,Month-to-month,Mailed check,No,42.04,2391.52,No
CUST-10637,Male,0,No,Yes,65,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,117.02,7608.49,No
CUST-13104,Female,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,71.88,3098.17,Yes
CUST-14066,Male,0,Yes,No,49,Yes,No,One year,Electronic check,Yes,18.0,881.0,No
CUST-14023,Female,0,Yes,No,37,Yes,Fiber optic,Month-to-month,Electronic check,Yes,73.87,2732.88,No
CUST-11276,Male,0,No,No,35,Yes,No,Month-to-month,Electronic check,Yes,19.91,749.65,No
CUST-14284,Male,0,No,No,36,Yes,DSL,Two year,Bank transfer (automatic),Yes,45.8,1668.67,No
CUST-13678,Male,0,No,No,24,Yes,Fiber optic,One year,Bank transfer (automatic),No,81.26,1951.85,No
CUST-11671,Male,1,No,Yes,22,Yes,DSL,Month-to-month,Bank transfer (automatic),No,67.94,1482.2,Yes
CUST-10062,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,83.21,812.91,Yes
CUST-13655,Female,0,Yes,No,66,Yes,No,Two year,Credit card (automatic),Yes,24.61,1612.79,No
CUST-12687,Female,0,No,No,26,Yes,Fiber optic,Month-to-month,Mailed check,Yes,91.56,2372.38,Yes
CUST-10157,Female,1,No,Yes,57,Yes,DSL,Month-to-month,Credit card (automatic),Yes,62.11,3537.03,Yes
CUST-10438,Male,1,Yes,Yes,58,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,83.95,4867.84,Yes
CUST-11289,Male,1,No,No,30,Yes,DSL,Month-to-month,Electronic check,Yes,49.49,1479.98,No
CUST-14698,Female,1,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Mailed check,Yes,69.96,3650.89,Yes
CUST-13637,Male,1,No,No,34,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,102.94,3516.72,Yes
CUST-13830,Female,0,No,Yes,55,Yes,No,One year,Electronic check,Yes,26.7,1459.63,No
CUST-13743,Male,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Mailed check,Yes,71.38,867.9,No
CUST-14184,Female,0,No,Yes,26,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,99.59,2556.01,No
CUST-11771,Male,1,No,No,64,Yes,No,Month-to-month,Bank transfer (automatic),Yes,27.42,1750.46,No
CUST-14099,Female,0,No,No,20,Yes,Fiber optic,One year,Credit card (automatic),No,65.9,1317.43,No
CUST-14824,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,63.35,371.1,No
CUST-11355,Female,0,Yes,No,57,Yes,DSL,Two year,Credit card (automatic),No,57.5,3276.3,No
CUST-13906,Male,0,Yes,Yes,55,Yes,No,One year,Mailed check,Yes,30.35,1689.76,No
CUST-13032,Male,0,No,No,7,Yes,Fiber optic,Two year,Credit card (automatic),Yes,108.65,744.66,No
CUST-12326,Female,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Mailed check,Yes,68.83,517.84,Yes
CUST-11913,Female,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,84.81,2898.56,Yes
